high alcohol,low pH,high quality,For All,Exist,result
0.05410973958852184,0.09795872297295549,0.010000000000000002,,,0.041916825224675214
0.2446957827526507,0.1828306198608186,0.010000000000000002,,,0.11648326558832744
0.06370237171227529,0.050071157926031784,0.010000000000000002,,,0.033517837656007465
0.08779100227929311,0.6141226381475825,0.010000000000000002,,,0.12814731047531724
0.21407993458049623,0.16790512716593664,0.010000000000000002,,,0.10428579310754693
0.0108958303433309,0.46135431282114714,0.010000000000000002,,,0.04093336922040991
0.019810829454284515,0.1987659462859701,0.1777441246000218,,,0.12212854090517722
0.03886899404601749,0.8590073363064897,0.1777441246000218,,,0.1802387918481444
0.03886899404601749,0.7662941593271673,0.1777441246000218,,,0.17516787519284605
0.019810829454284515,0.1987659462859701,0.1777441246000218,,,0.12212854090517722
0.019810829454284515,0.1987659462859701,0.1777441246000218,,,0.12212854090517722
0.019810829454284515,0.6844845454918345,0.1777441246000218,,,0.14764703527988432
0.11982286874859097,0.5641821551748925,0.1777441246000218,,,0.21995749798528885
0.014086963572115084,0.7273027538399222,0.1777441246000218,,,0.14033312279883803
0.11982286874859097,0.5641821551748925,0.1777441246000218,,,0.21995749798528885
0.04589081578357084,0.1074695609752312,0.1777441246000218,,,0.12563673952973875
0.011870949606301535,0.7662941593271673,0.1777441246000218,,,0.13754295809598427
0.014086963572115084,0.9020412770270444,0.1777441246000218,,,0.14585321628848924
0.014086963572115084,0.8925304390247687,0.1777441246000218,,,0.1455664651281776
0.01670965736166026,0.9391417871098735,0.1777441246000218,,,0.1519131284117543
0.032884560459437495,0.1828306198608186,0.1777441246000218,,,0.12908155698376111
0.023473813067613654,0.8925304390247687,0.1777441246000218,,,0.16140682558522046
0.019810829454284515,0.8925304390247687,0.1777441246000218,,,0.15565516477809893
0.01670965736166026,0.5893826612705437,0.1777441246000218,,,0.1393862589356878
0.023473813067613654,0.7273027538399222,0.1777441246000218,,,0.15453075471685562
0.023473813067613654,0.8925304390247687,0.1777441246000218,,,0.16140682558522046
0.019810829454284515,0.27269724616007796,0.1777441246000218,,,0.12717730271525685
0.06370237171227529,0.5641821551748925,0.1777441246000218,,,0.18368240406342784
0.03886899404601749,0.8925304390247687,0.1777441246000218,,,0.18201175830063943
0.014086963572115084,0.4870952265479084,0.1777441246000218,,,0.1315853325943801
0.11982286874859097,0.6141226381475825,0.1777441246000218,,,0.2259168248636403
0.11982286874859097,0.6141226381475825,0.1777441246000218,,,0.2259168248636403
0.08779100227929311,0.6844845454918345,0.1777441246000218,,,0.21216024245011778
0.023473813067613654,0.25270414212694436,0.1777441246000218,,,0.1288361050819561
0.014086963572115084,0.7842764765125645,0.1777441246000218,,,0.14219541342171327
0.023473813067613654,0.7842764765125645,0.1777441246000218,,,0.15697599071922264
0.014086963572115084,0.5893826612705437,0.1777441246000218,,,0.13551575296155327
0.014086963572115084,0.6382868188764721,0.1777441246000218,,,0.13727954801409847
0.014086963572115084,0.910794549275052,0.1777441246000218,,,0.1461158783950599
0.019810829454284515,0.8590073363064897,0.1777441246000218,,,0.15442848148411892
0.023473813067613654,0.5893826612705437,0.1777441246000218,,,0.14821360480491053
0.027794869844099627,0.9695057282205942,0.1777441246000218,,,0.17097804219876933
0.019810829454284515,0.7662941593271673,0.1777441246000218,,,0.15091519923283914
0.05410973958852184,0.3617131811235278,0.1777441246000218,,,0.15903525499836468
0.014086963572115084,0.338228801305006,0.1777441246000218,,,0.1250721893683957
0.01670965736166026,0.8460314904698834,0.1777441246000218,,,0.1488297840962144
0.03886899404601749,0.46135431282114714,0.1777441246000218,,,0.15611251523876524
0.21407993458049623,0.41061733872945627,0.1777441246000218,,,0.23942971770188415
0.21407993458049623,0.41061733872945627,0.1777441246000218,,,0.23942971770188415
0.027794869844099627,0.3858773618524175,0.1777441246000218,,,0.14145464338747993
0.1614732327508831,0.338228801305006,0.1777441246000218,,,0.20621409013678504
0.1614732327508831,0.7273027538399222,0.1777441246000218,,,0.2648314332017693
0.023473813067613654,0.6382868188764721,0.1777441246000218,,,0.150525158837017
0.023473813067613654,0.661771198694994,0.1777441246000218,,,0.15160583375779912
0.027794869844099627,0.7273027538399222,0.1777441246000218,,,0.16015051913431644
0.11982286874859097,0.15396850953011676,0.1777441246000218,,,0.15704602524512057
0.11982286874859097,0.15396850953011676,0.1777441246000218,,,0.15704602524512057
0.06370237171227529,0.4870952265479084,0.1777441246000218,,,0.17694787173633908
0.014086963572115084,0.41061733872945627,0.1777441246000218,,,0.1283812375035176
0.019810829454284515,0.9262113447359089,0.1777441246000218,,,0.15686638172906409
0.011870949606301535,0.5386456871788529,0.1777441246000218,,,0.13022702111712303
0.019810829454284515,0.9020412770270444,0.1777441246000218,,,0.1559992942610431
0.06370237171227529,0.41061733872945627,0.1777441246000218,,,0.16977675327532427
0.027794869844099627,0.46135431282114714,0.1777441246000218,,,0.1461009001075172
0.023473813067613654,0.9188360352648515,0.1777441246000218,,,0.16244561615199948
0.010000000000000002,0.25270414212694436,0.1777441246000218,,,0.1163024669096735
0.023473813067613654,0.8171693801391813,0.1777441246000218,,,0.15835046634001315
0.03886899404601749,0.99,0.1777441246000218,,,0.18700621375496562
0.027794869844099627,0.46135431282114714,0.1777441246000218,,,0.1461009001075172
0.1614732327508831,0.3155154545081654,0.1777441246000218,,,0.2020900307125617
0.014086963572115084,0.7842764765125645,0.1777441246000218,,,0.14219541342171327
0.03886899404601749,0.46135431282114714,0.1777441246000218,,,0.15611251523876524
0.014086963572115084,0.7063494272199156,0.1777441246000218,,,0.13963101166402103
0.019810829454284515,0.6141226381475825,0.1777441246000218,,,0.14468698803300206
0.014086963572115084,0.7063494272199156,0.1777441246000218,,,0.13963101166402103
0.01670965736166026,0.954618317852385,0.1777441246000218,,,0.15241160852184477
0.01670965736166026,0.29365057278008433,0.1777441246000218,,,0.1255527247716819
0.01670965736166026,0.8460314904698834,0.1777441246000218,,,0.1488297840962144
0.023473813067613654,0.8710562984377859,0.1777441246000218,,,0.16054839399471676
0.03886899404601749,0.910794549275052,0.1777441246000218,,,0.1829652938176034
0.03886899404601749,0.910794549275052,0.1777441246000218,,,0.1829652938176034
0.023473813067613654,0.8710562984377859,0.1777441246000218,,,0.16054839399471676
0.010000000000000002,0.6844845454918345,0.1777441246000218,,,0.1315371613122469
0.014086963572115084,0.23370584067283273,0.1777441246000218,,,0.11961560262042592
0.023473813067613654,0.338228801305006,0.1777441246000218,,,0.1345581461131904
0.023473813067613654,0.46135431282114714,0.1777441246000218,,,0.14169530705863742
0.019810829454284515,0.9020412770270444,0.1777441246000218,,,0.1559992942610431
0.21407993458049623,0.16790512716593664,0.1777441246000218,,,0.18368954653351
0.21407993458049623,0.15396850953011676,0.1777441246000218,,,0.17965087864687823
0.019810829454284515,0.3858773618524175,0.1777441246000218,,,0.13376476742742271
0.019810829454284515,0.8012340537140299,0.1777441246000218,,,0.1522612068088598
0.912208997720707,0.06703464038118201,0.1777441246000218,,,0.21328227510359454
0.912208997720707,0.06703464038118201,0.1777441246000218,,,0.21328227510359454
0.027794869844099627,0.8710562984377859,0.1777441246000218,,,0.16674488539735133
0.023473813067613654,0.8171693801391813,0.1777441246000218,,,0.15835046634001315
0.014086963572115084,0.25270414212694436,0.1777441246000218,,,0.12068406286079869
0.023473813067613654,0.6141226381475825,0.1777441246000218,,,0.14939371427293924
0.023473813067613654,0.6382868188764721,0.1777441246000218,,,0.150525158837017
0.027794869844099627,0.8710562984377859,0.1777441246000218,,,0.16674488539735133
0.023473813067613654,0.8171693801391813,0.1777441246000218,,,0.15835046634001315
0.019810829454284515,0.5893826612705437,0.1777441246000218,,,0.1436087545450968
0.019810829454284515,0.8925304390247687,0.1777441246000218,,,0.15565516477809893
0.05410973958852184,0.15396850953011676,0.1777441246000218,,,0.13559028604174939
0.01670965736166026,0.9391417871098735,0.1777441246000218,,,0.1519131284117543
0.06370237171227529,0.5641821551748925,0.1777441246000218,,,0.18368240406342784
0.06370237171227529,0.5641821551748925,0.1777441246000218,,,0.18368240406342784
0.11982286874859097,0.3858773618524175,0.1777441246000218,,,0.19660218689952003
0.11982286874859097,0.3858773618524175,0.1777441246000218,,,0.19660218689952003
0.11982286874859097,0.3858773618524175,0.1777441246000218,,,0.19660218689952003
0.11982286874859097,0.3858773618524175,0.1777441246000218,,,0.19660218689952003
0.01670965736166026,0.25270414212694436,0.1777441246000218,,,0.1231736613717318
0.027794869844099627,0.8590073363064897,0.1777441246000218,,,0.16621222700890825
0.019810829454284515,0.5129047734520917,0.1777441246000218,,,0.1401333048285036
0.019810829454284515,0.5129047734520917,0.1777441246000218,,,0.1401333048285036
0.023473813067613654,0.8710562984377859,0.1777441246000218,,,0.16054839399471676
0.07486100515568773,0.5893826612705437,0.1777441246000218,,,0.19405985952155203
0.023473813067613654,0.979613636191114,0.1777441246000218,,,0.16479497846568536
0.023473813067613654,0.6141226381475825,0.1777441246000218,,,0.14939371427293924
0.023473813067613654,0.5641821551748925,0.1777441246000218,,,0.14698750780606784
0.023473813067613654,0.6141226381475825,0.1777441246000218,,,0.14939371427293924
0.027794869844099627,0.25270414212694436,0.1777441246000218,,,0.13204621386916893
0.023473813067613654,0.8710562984377859,0.1777441246000218,,,0.16054839399471676
0.023473813067613654,0.8710562984377859,0.1777441246000218,,,0.16054839399471676
0.01670965736166026,0.932965359618818,0.1777441246000218,,,0.1517131298805806
0.01670965736166026,0.338228801305006,0.1777441246000218,,,0.1279675662637273
0.01670965736166026,0.15396850953011676,0.1777441246000218,,,0.11651310668658488
0.032884560459437495,0.7662941593271673,0.1777441246000218,,,0.16829767767339865
0.014086963572115084,0.5893826612705437,0.1777441246000218,,,0.13551575296155327
0.032884560459437495,0.46135431282114714,0.1777441246000218,,,0.15089655109843836
0.023473813067613654,0.8590073363064897,0.1777441246000218,,,0.16006248637761666
0.023473813067613654,0.8590073363064897,0.1777441246000218,,,0.16006248637761666
0.019810829454284515,0.8171693801391813,0.1777441246000218,,,0.15286603085429729
0.023473813067613654,0.7273027538399222,0.1777441246000218,,,0.15453075471685562
0.032884560459437495,0.7273027538399222,0.1777441246000218,,,0.16627767374982705
0.032884560459437495,0.7273027538399222,0.1777441246000218,,,0.16627767374982705
0.019810829454284515,0.7842764765125645,0.1777441246000218,,,0.1516114208806696
0.07486100515568773,0.29365057278008433,0.1777441246000218,,,0.16313512823808451
0.01670965736166026,0.9695057282205942,0.1777441246000218,,,0.15288758840799488
0.023473813067613654,0.5386456871788529,0.1777441246000218,,,0.14571865391302274
0.014086963572115084,0.5893826612705437,0.1777441246000218,,,0.13551575296155327
0.01670965736166026,0.7063494272199156,0.1777441246000218,,,0.14388948576299698
0.019810829454284515,0.8320948728340634,0.1777441246000218,,,0.15342758701040393
0.06370237171227529,0.6844845454918345,0.1777441246000218,,,0.1934286563465255
0.11982286874859097,0.5893826612705437,0.1777441246000218,,,0.22299050141524057
0.2446957827526507,0.9188360352648515,0.1777441246000218,,,0.34245270722001864
0.011870949606301535,0.5386456871788529,0.1777441246000218,,,0.13022702111712303
0.032884560459437495,0.46135431282114714,0.1777441246000218,,,0.15089655109843836
0.023473813067613654,0.6844845454918345,0.1777441246000218,,,0.15263421047260373
0.019810829454284515,0.910794549275052,0.1777441246000218,,,0.15631453627262382
0.023473813067613654,0.3858773618524175,0.1777441246000218,,,0.13744633310563714
0.03886899404601749,0.46135431282114714,0.1777441246000218,,,0.15611251523876524
0.2446957827526507,0.29365057278008433,0.1777441246000218,,,0.22421416420395313
0.2446957827526507,0.29365057278008433,0.1777441246000218,,,0.22421416420395313
0.01670965736166026,0.979613636191114,0.1777441246000218,,,0.15320882913076395
0.023473813067613654,0.4870952265479084,0.1777441246000218,,,0.14306813663155726
0.01670965736166026,0.8590073363064897,0.1777441246000218,,,0.14926863096289977
0.11982286874859097,0.8925304390247687,0.1777441246000218,,,0.2561200449794583
0.023473813067613654,0.8171693801391813,0.1777441246000218,,,0.15835046634001315
0.01670965736166026,0.7662941593271673,0.1777441246000218,,,0.1460609829667543
0.014086963572115084,0.8320948728340634,0.1777441246000218,,,0.14370980369992892
0.014086963572115084,0.23370584067283273,0.1777441246000218,,,0.11961560262042592
0.019810829454284515,0.9627709186243065,0.1777441246000218,,,0.15815836625912427
0.01670965736166026,0.7063494272199156,0.1777441246000218,,,0.14388948576299698
0.05410973958852184,0.5893826612705437,0.1777441246000218,,,0.17816290519263334
0.01670965736166026,0.7273027538399222,0.1777441246000218,,,0.14465800295426712
0.21407993458049623,0.954618317852385,0.1777441246000218,,,0.3287764314559233
0.06370237171227529,0.8320948728340634,0.1777441246000218,,,0.2044204011674038
0.019810829454284515,0.661771198694994,0.1777441246000218,,,0.14670777182693018
0.019810829454284515,0.4870952265479084,0.1777441246000218,,,0.1389058969934206
0.011870949606301535,0.5386456871788529,0.1777441246000218,,,0.13022702111712303
0.03886899404601749,0.661771198694994,0.1777441246000218,,,0.16910840251391035
0.03886899404601749,0.661771198694994,0.1777441246000218,,,0.16910840251391035
0.014086963572115084,0.8590073363064897,0.1777441246000218,,,0.14454414477281352
0.11982286874859097,0.6844845454918345,0.1777441246000218,,,0.233988668192452
0.023473813067613654,0.9663003223771935,0.1777441246000218,,,0.16428616881174485
0.04589081578357084,0.9020412770270444,0.1777441246000218,,,0.19070349706554857
0.027794869844099627,0.045381682147614955,0.1777441246000218,,,0.10946491821227655
0.032884560459437495,0.045381682147614955,0.1777441246000218,,,0.11090423352037915
0.027794869844099627,0.04111239670761391,0.1777441246000218,,,0.1086749764202134
0.05410973958852184,0.1987659462859701,0.1777441246000218,,,0.1415234077226596
0.023473813067613654,0.46135431282114714,0.1777441246000218,,,0.14169530705863742
0.014086963572115084,0.8590073363064897,0.1777441246000218,,,0.14454414477281352
0.019810829454284515,0.5386456871788529,0.1777441246000218,,,0.14132873888947328
0.019810829454284515,0.6844845454918345,0.1777441246000218,,,0.14764703527988432
0.2446957827526507,0.46135431282114714,0.1777441246000218,,,0.26109306206693994
0.06370237171227529,0.6844845454918345,0.1777441246000218,,,0.1934286563465255
0.032884560459437495,0.8012340537140299,0.1777441246000218,,,0.17006857583012092
0.01670965736166026,0.7063494272199156,0.1777441246000218,,,0.14388948576299698
0.4353388499405638,0.7273027538399222,0.1777441246000218,,,0.4003513980717315
0.023473813067613654,0.8822167646805334,0.1777441246000218,,,0.16099572977555154
0.2446957827526507,0.9262113447359089,0.1777441246000218,,,0.34364125946595336
0.08779100227929311,0.661771198694994,0.1777441246000218,,,0.21002280617786862
0.04589081578357084,0.08920545072494801,0.1777441246000218,,,0.12270517710393625
0.01670965736166026,0.7472958578730555,0.1777441246000218,,,0.14538167704294058
0.912208997720707,0.8822167646805334,0.1777441246000218,,,0.709104198318744
0.2446957827526507,0.7662941593271673,0.1777441246000218,,,0.3172114965760875
0.019810829454284515,0.8710562984377859,0.1777441246000218,,,0.15487188393799
0.05410973958852184,0.9663003223771935,0.1777441246000218,,,0.2036098350057609
0.07486100515568773,0.9815768652911095,0.1777441246000218,,,0.22581488109357262
0.010000000000000002,0.9020412770270444,0.1777441246000218,,,0.13735208703532842
0.019810829454284515,0.8822167646805334,0.1777441246000218,,,0.15528006741456635
0.04589081578357084,0.11778323531946655,0.1777441246000218,,,0.1271863059713838
0.014086963572115084,0.9663003223771935,0.1777441246000218,,,0.14775469833065458
0.014086963572115084,0.3858773618524175,0.1777441246000218,,,0.12728442803117168
0.023473813067613654,0.8822167646805334,0.1777441246000218,,,0.16099572977555154
0.011870949606301535,0.9020412770270444,0.1777441246000218,,,0.14141457489638476
0.04589081578357084,0.9724149497452748,0.1777441246000218,,,0.1946693055444716
0.04589081578357084,0.27269724616007796,0.1777441246000218,,,0.1454402843370698
0.019810829454284515,0.9447828128024631,0.1777441246000218,,,0.15752555879215935
0.04589081578357084,0.27269724616007796,0.1777441246000218,,,0.1454402843370698
0.011870949606301535,0.7662941593271673,0.1777441246000218,,,0.13754295809598427
0.023473813067613654,0.4870952265479084,0.1777441246000218,,,0.14306813663155726
0.01670965736166026,0.7472958578730555,0.1777441246000218,,,0.14538167704294058
0.023473813067613654,0.7662941593271673,0.1777441246000218,,,0.15621334182040003
0.01670965736166026,0.6382868188764721,0.1777441246000218,,,0.14131607507371502
0.11982286874859097,0.338228801305006,0.1777441246000218,,,0.18961502387566087
0.04589081578357084,0.07378865526409117,0.1777441246000218,,,0.11999558062106142
0.21407993458049623,0.5386456871788529,0.1777441246000218,,,0.2630903372111868
0.21407993458049623,0.5386456871788529,0.1777441246000218,,,0.2630903372111868
0.01670965736166026,0.8012340537140299,0.1777441246000218,,,0.14729004113327404
0.014086963572115084,0.7842764765125645,0.1777441246000218,,,0.14219541342171327
0.023473813067613654,0.9020412770270444,0.1777441246000218,,,0.1617839981251653
0.023473813067613654,0.9020412770270444,0.1777441246000218,,,0.1617839981251653
0.01670965736166026,0.954618317852385,0.1777441246000218,,,0.15241160852184477
0.11982286874859097,0.9447828128024631,0.1777441246000218,,,0.26135385359606533
0.31425450639675057,0.8320948728340634,0.1777441246000218,,,0.36613353318286423
0.2781405040304653,0.2157235234874355,0.1777441246000218,,,0.2120642734482474
0.08779100227929311,0.5129047734520917,0.1777441246000218,,,0.19515592543568605
0.027794869844099627,0.7273027538399222,0.1777441246000218,,,0.16015051913431644
0.01670965736166026,0.7662941593271673,0.1777441246000218,,,0.1460609829667543
0.5646611500594362,0.8822167646805334,0.1777441246000218,,,0.5081588255326568
0.010000000000000002,0.954618317852385,0.1777441246000218,,,0.13865354362593862
0.032884560459437495,0.25270414212694436,0.1777441246000218,,,0.13553519740524156
0.03886899404601749,0.8590073363064897,0.1777441246000218,,,0.1802387918481444
0.13934895643567022,0.9663003223771935,0.1777441246000218,,,0.2785234820437844
0.13934895643567022,0.7662941593271673,0.1777441246000218,,,0.2559820432029811
0.07486100515568773,0.9188360352648515,0.1777441246000218,,,0.2211523187138733
0.032884560459437495,0.7273027538399222,0.1777441246000218,,,0.16627767374982705
0.07486100515568773,0.9188360352648515,0.1777441246000218,,,0.2211523187138733
0.014086963572115084,0.932965359618818,0.1777441246000218,,,0.14677592844747367
0.019810829454284515,0.9695057282205942,0.1777441246000218,,,0.158393890171165
0.019810829454284515,0.9695057282205942,0.1777441246000218,,,0.158393890171165
0.05410973958852184,0.8925304390247687,0.1777441246000218,,,0.1990276676319549
0.05410973958852184,0.8925304390247687,0.1777441246000218,,,0.1990276676319549
0.2781405040304653,0.6382868188764721,0.1777441246000218,,,0.3102169116712492
0.023473813067613654,0.975053766557333,0.1777441246000218,,,0.16462106556894607
0.01670965736166026,0.661771198694994,0.1777441246000218,,,0.14221797014037163
0.2446957827526507,0.5386456871788529,0.1777441246000218,,,0.27630325181624027
0.011870949606301535,0.25270414212694436,0.1777441246000218,,,0.1183990237721444
0.03886899404601749,0.4870952265479084,0.1777441246000218,,,0.1579097244595583
0.019810829454284515,0.8320948728340634,0.1777441246000218,,,0.15342758701040393
0.023473813067613654,0.8171693801391813,0.1777441246000218,,,0.15835046634001315
0.04589081578357084,0.8012340537140299,0.1777441246000218,,,0.1847787468744544
0.2446957827526507,0.5386456871788529,0.1777441246000218,,,0.27630325181624027
0.019810829454284515,0.9499288420739682,0.1777441246000218,,,0.15770715404250624
0.08779100227929311,0.9020412770270444,0.1777441246000218,,,0.23132220586810504
0.08779100227929311,0.9020412770270444,0.1777441246000218,,,0.23132220586810504
0.019810829454284515,0.9499288420739682,0.1777441246000218,,,0.15770715404250624
0.31425450639675057,0.8320948728340634,0.1777441246000218,,,0.36613353318286423
0.027794869844099627,0.7662941593271673,0.1777441246000218,,,0.16199387387040964
0.04589081578357084,0.932965359618818,0.1777441246000218,,,0.19246216066752753
0.011870949606301535,0.954618317852385,0.1777441246000218,,,0.142839379317649
0.4353388499405638,0.022553993942919348,0.1777441246000218,,,0.13931459665677803
0.2781405040304653,0.9909722285771814,0.1777441246000218,,,0.37504559764556067
0.2781405040304653,0.9909722285771814,0.1777441246000218,,,0.37504559764556067
0.2781405040304653,0.9909722285771814,0.1777441246000218,,,0.37504559764556067
0.3932904274843152,0.9188360352648515,0.1777441246000218,,,0.4273178035733841
0.014086963572115084,0.8171693801391813,0.1777441246000218,,,0.1432416170738745
0.014086963572115084,0.954618317852385,0.1777441246000218,,,0.1474135179555497
0.3932904274843152,0.9188360352648515,0.1777441246000218,,,0.4273178035733841
0.10270633789272529,0.9188360352648515,0.1777441246000218,,,0.24524112957707123
0.023473813067613654,0.6844845454918345,0.1777441246000218,,,0.15263421047260373
0.03886899404601749,0.7063494272199156,0.1777441246000218,,,0.17174186008154124
0.027794869844099627,0.8710562984377859,0.1777441246000218,,,0.16674488539735133
0.027794869844099627,0.8710562984377859,0.1777441246000218,,,0.16674488539735133
0.014086963572115084,0.8710562984377859,0.1777441246000218,,,0.144913707478035
0.01670965736166026,0.7662941593271673,0.1777441246000218,,,0.1460609829667543
0.032884560459437495,0.5641821551748925,0.1777441246000218,,,0.15723238463447065
0.032884560459437495,0.5641821551748925,0.1777441246000218,,,0.15723238463447065
0.010000000000000002,0.7063494272199156,0.1777441246000218,,,0.13215801450771147
0.023473813067613654,0.43581784482510755,0.1777441246000218,,,0.1402972474256351
0.01670965736166026,0.7472958578730555,0.1777441246000218,,,0.14538167704294058
0.01670965736166026,0.6844845454918345,0.1777441246000218,,,0.14307603258542934
0.014086963572115084,0.46135431282114714,0.1777441246000218,,,0.13053569833503897
0.019810829454284515,0.983354245841669,0.1777441246000218,,,0.15887583716451747
0.03886899404601749,0.7662941593271673,0.1777441246000218,,,0.17516787519284605
0.032884560459437495,0.2157235234874355,0.1777441246000218,,,0.13224382703216087
0.032884560459437495,0.2157235234874355,0.1777441246000218,,,0.13224382703216087
0.07486100515568773,0.9262113447359089,0.1777441246000218,,,0.22170703296930494
0.01670965736166026,0.9499288420739682,0.1777441246000218,,,0.15226096483622154
0.019810829454284515,0.7472958578730555,0.1777441246000218,,,0.15017133913978242
0.019810829454284515,0.7273027538399222,0.1777441246000218,,,0.1493789603847745
0.023473813067613654,0.9262113447359089,0.1777441246000218,,,0.1627344133875973
0.07486100515568773,0.29365057278008433,0.1777441246000218,,,0.16313512823808451
0.07486100515568773,0.29365057278008433,0.1777441246000218,,,0.16313512823808451
0.011870949606301535,0.5386456871788529,0.1777441246000218,,,0.13022702111712303
0.011870949606301535,0.5386456871788529,0.1777441246000218,,,0.13022702111712303
0.01670965736166026,0.8460314904698834,0.1777441246000218,,,0.1488297840962144
0.023473813067613654,0.7842764765125645,0.1777441246000218,,,0.15697599071922264
0.023473813067613654,0.7472958578730555,0.1777441246000218,,,0.155398579883417
0.032884560459437495,0.7472958578730555,0.1777441246000218,,,0.16731941842465525
0.019810829454284515,0.8012340537140299,0.1777441246000218,,,0.1522612068088598
0.019810829454284515,0.8012340537140299,0.1777441246000218,,,0.1522612068088598
0.019810829454284515,0.46135431282114714,0.1777441246000218,,,0.13765072529206956
0.023473813067613654,0.29365057278008433,0.1777441246000218,,,0.13167498095177843
0.019810829454284515,0.46135431282114714,0.1777441246000218,,,0.13765072529206956
0.023473813067613654,0.29365057278008433,0.1777441246000218,,,0.13167498095177843
0.019810829454284515,0.46135431282114714,0.1777441246000218,,,0.13765072529206956
0.06370237171227529,0.43581784482510755,0.1777441246000218,,,0.1722013531178136
0.027794869844099627,0.9933612079874016,0.1777441246000218,,,0.17197411253332906
