high alcohol,low pH,high quality,For All:,Exist:,result
0.019810829454284515,0.8925304390247687,0.1777441246000218,,,0.6693375215811763
0.01670965736166026,0.5893826612705437,0.1777441246000218,,,0.7143431007462495
0.023473813067613654,0.7273027538399222,0.1777441246000218,,,0.6722231999052883
0.023473813067613654,0.8925304390247687,0.1777441246000218,,,0.6550110679675053
0.019810829454284515,0.27269724616007796,0.1777441246000218,,,0.754161812355029
0.06370237171227529,0.5641821551748925,0.1777441246000218,,,0.605181740589023
0.03886899404601749,0.8925304390247687,0.1777441246000218,,,0.6086547408725044
0.014086963572115084,0.4870952265479084,0.1777441246000218,,,0.7390175468833877
0.11982286874859097,0.6141226381475825,0.1777441246000218,,,0.5277171256854742
0.11982286874859097,0.6141226381475825,0.1777441246000218,,,0.5277171256854742
0.08779100227929311,0.6844845454918345,0.1777441246000218,,,0.5510407681941254
0.023473813067613654,0.25270414212694436,0.1777441246000218,,,0.7483467790963096
0.014086963572115084,0.7842764765125645,0.1777441246000218,,,0.7060150230960216
0.023473813067613654,0.7842764765125645,0.1777441246000218,,,0.6659844387215739
0.014086963572115084,0.5893826612705437,0.1777441246000218,,,0.726279591512894
0.014086963572115084,0.6382868188764721,0.1777441246000218,,,0.720770171498065
0.014086963572115084,0.910794549275052,0.1777441246000218,,,0.6948151670365349
0.019810829454284515,0.8590073363064897,0.1777441246000218,,,0.6724871262458143
0.023473813067613654,0.5893826612705437,0.1777441246000218,,,0.6890083403682132
0.027794869844099627,0.9695057282205942,0.1777441246000218,,,0.6326058398893735
0.019810829454284515,0.7662941593271673,0.1777441246000218,,,0.6817063046396159
0.05410973958852184,0.3617131811235278,0.1777441246000218,,,0.6608331191517769
0.014086963572115084,0.338228801305006,0.1777441246000218,,,0.7617623002474926
0.01670965736166026,0.8460314904698834,0.1777441246000218,,,0.6873258262051674
0.03886899404601749,0.46135431282114714,0.1777441246000218,,,0.6681720499063785
0.21407993458049623,0.41061733872945627,0.1777441246000218,,,0.506250345736888
0.21407993458049623,0.41061733872945627,0.1777441246000218,,,0.506250345736888
0.027794869844099627,0.3858773618524175,0.1777441246000218,,,0.7081854252456552
0.1614732327508831,0.338228801305006,0.1777441246000218,,,0.561639640589382
0.1614732327508831,0.7273027538399222,0.1777441246000218,,,0.4691675840796705
0.023473813067613654,0.6382868188764721,0.1777441246000218,,,0.6827487279283138
0.023473813067613654,0.661771198694994,0.1777441246000218,,,0.6798700043948098
0.027794869844099627,0.7273027538399222,0.1777441246000218,,,0.6580808211146673
0.11982286874859097,0.15396850953011676,0.1777441246000218,,,0.6658077322185201
0.11982286874859097,0.15396850953011676,0.1777441246000218,,,0.6658077322185201
0.06370237171227529,0.4870952265479084,0.1777441246000218,,,0.6194200878125113
0.014086963572115084,0.41061733872945627,0.1777441246000218,,,0.7499267941900236
0.019810829454284515,0.9262113447359089,0.1777441246000218,,,0.6662612142088697
0.011870949606301535,0.5386456871788529,0.1777441246000218,,,0.7435807327730917
0.019810829454284515,0.9020412770270444,0.1777441246000218,,,0.6684601319416912
0.06370237171227529,0.41061733872945627,0.1777441246000218,,,0.6353285917460536
0.027794869844099627,0.46135431282114714,0.1777441246000218,,,0.6948570783996688
0.023473813067613654,0.9188360352648515,0.1777441246000218,,,0.6524967201637164
0.010000000000000002,0.25270414212694436,0.1777441246000218,,,0.7966910100117326
0.023473813067613654,0.8171693801391813,0.1777441246000218,,,0.6625360198630009
0.03886899404601749,0.99,0.1777441246000218,,,0.5983820485499416
0.027794869844099627,0.46135431282114714,0.1777441246000218,,,0.6948570783996688
0.1614732327508831,0.3155154545081654,0.1777441246000218,,,0.5691919727863726
0.014086963572115084,0.7842764765125645,0.1777441246000218,,,0.7060150230960216
0.03886899404601749,0.46135431282114714,0.1777441246000218,,,0.6681720499063785
0.014086963572115084,0.7063494272199156,0.1777441246000218,,,0.7136067750282798
0.019810829454284515,0.6141226381475825,0.1777441246000218,,,0.6988430194069541
0.014086963572115084,0.7063494272199156,0.1777441246000218,,,0.7136067750282798
0.01670965736166026,0.954618317852385,0.1777441246000218,,,0.6777426586849389
0.01670965736166026,0.29365057278008433,0.1777441246000218,,,0.7600045036969477
0.01670965736166026,0.8460314904698834,0.1777441246000218,,,0.6873258262051674
0.023473813067613654,0.8710562984377859,0.1777441246000218,,,0.6571051523059452
0.03886899404601749,0.910794549275052,0.1777441246000218,,,0.606667870250315
0.03886899404601749,0.910794549275052,0.1777441246000218,,,0.606667870250315
0.023473813067613654,0.8710562984377859,0.1777441246000218,,,0.6571051523059452
0.010000000000000002,0.6844845454918345,0.1777441246000218,,,0.7391778897056693
0.014086963572115084,0.23370584067283273,0.1777441246000218,,,0.7827922923775898
0.023473813067613654,0.338228801305006,0.1777441246000218,,,0.7293225666204508
0.023473813067613654,0.46135431282114714,0.1777441246000218,,,0.7074783264870592
0.019810829454284515,0.9020412770270444,0.1777441246000218,,,0.6684601319416912
0.21407993458049623,0.16790512716593664,0.1777441246000218,,,0.6051669733149065
0.21407993458049623,0.15396850953011676,0.1777441246000218,,,0.6136281654996844
0.019810829454284515,0.3858773618524175,0.1777441246000218,,,0.7318724235556677
0.019810829454284515,0.8012340537140299,0.1777441246000218,,,0.6781385174973441
0.912208997720707,0.06703464038118201,0.1777441246000218,,,0.5490775047374528
0.912208997720707,0.06703464038118201,0.1777441246000218,,,0.5490775047374528
0.027794869844099627,0.8710562984377859,0.1777441246000218,,,0.6423104846539319
0.023473813067613654,0.8171693801391813,0.1777441246000218,,,0.6625360198630009
0.014086963572115084,0.25270414212694436,0.1777441246000218,,,0.7785065281030017
0.023473813067613654,0.6141226381475825,0.1777441246000218,,,0.6857949362572396
0.023473813067613654,0.6382868188764721,0.1777441246000218,,,0.6827487279283138
0.027794869844099627,0.8710562984377859,0.1777441246000218,,,0.6423104846539319
0.023473813067613654,0.8171693801391813,0.1777441246000218,,,0.6625360198630009
0.019810829454284515,0.5893826612705437,0.1777441246000218,,,0.7019229795704172
0.019810829454284515,0.8925304390247687,0.1777441246000218,,,0.6693375215811763
0.05410973958852184,0.15396850953011676,0.1777441246000218,,,0.726044306840333
0.01670965736166026,0.9391417871098735,0.1777441246000218,,,0.6790568062107551
0.06370237171227529,0.5641821551748925,0.1777441246000218,,,0.605181740589023
0.06370237171227529,0.5641821551748925,0.1777441246000218,,,0.605181740589023
0.11982286874859097,0.3858773618524175,0.1777441246000218,,,0.5795147692185318
0.11982286874859097,0.3858773618524175,0.1777441246000218,,,0.5795147692185318
0.11982286874859097,0.3858773618524175,0.1777441246000218,,,0.5795147692185318
0.11982286874859097,0.3858773618524175,0.1777441246000218,,,0.5795147692185318
0.01670965736166026,0.25270414212694436,0.1777441246000218,,,0.7688475669872286
0.027794869844099627,0.8590073363064897,0.1777441246000218,,,0.6435538960648693
0.019810829454284515,0.5129047734520917,0.1777441246000218,,,0.7121022022751351
0.019810829454284515,0.5129047734520917,0.1777441246000218,,,0.7121022022751351
0.023473813067613654,0.8710562984377859,0.1777441246000218,,,0.6571051523059452
0.07486100515568773,0.5893826612705437,0.1777441246000218,,,0.5844084151891934
0.023473813067613654,0.979613636191114,0.1777441246000218,,,0.6468874861976097
0.023473813067613654,0.6141226381475825,0.1777441246000218,,,0.6857949362572396
0.023473813067613654,0.5641821551748925,0.1777441246000218,,,0.6923873156694038
0.023473813067613654,0.6141226381475825,0.1777441246000218,,,0.6857949362572396
0.027794869844099627,0.25270414212694436,0.1777441246000218,,,0.7374888563486612
0.023473813067613654,0.8710562984377859,0.1777441246000218,,,0.6571051523059452
0.023473813067613654,0.8710562984377859,0.1777441246000218,,,0.6571051523059452
0.01670965736166026,0.932965359618818,0.1777441246000218,,,0.679585797157839
0.01670965736166026,0.338228801305006,0.1777441246000218,,,0.7513731512648497
0.01670965736166026,0.15396850953011676,0.1777441246000218,,,0.7957776095933935
0.032884560459437495,0.7662941593271673,0.1777441246000218,,,0.6387146246572989
0.014086963572115084,0.5893826612705437,0.1777441246000218,,,0.726279591512894
0.032884560459437495,0.46135431282114714,0.1777441246000218,,,0.6817560551032411
0.023473813067613654,0.8590073363064897,0.1777441246000218,,,0.6582971340333432
0.023473813067613654,0.8590073363064897,0.1777441246000218,,,0.6582971340333432
0.019810829454284515,0.8171693801391813,0.1777441246000218,,,0.6765499826566308
0.023473813067613654,0.7273027538399222,0.1777441246000218,,,0.6722231999052883
0.032884560459437495,0.7273027538399222,0.1777441246000218,,,0.6434008439269963
0.032884560459437495,0.7273027538399222,0.1777441246000218,,,0.6434008439269963
0.019810829454284515,0.7842764765125645,0.1777441246000218,,,0.6798551980433511
0.07486100515568773,0.29365057278008433,0.1777441246000218,,,0.6508394899034387
0.01670965736166026,0.9695057282205942,0.1777441246000218,,,0.6764935278441009
0.023473813067613654,0.5386456871788529,0.1777441246000218,,,0.6959288617316659
0.014086963572115084,0.5893826612705437,0.1777441246000218,,,0.726279591512894
0.01670965736166026,0.7063494272199156,0.1777441246000218,,,0.7011176438582691
0.019810829454284515,0.8320948728340634,0.1777441246000218,,,0.6750830491264714
0.06370237171227529,0.6844845454918345,0.1777441246000218,,,0.5856347710087066
0.11982286874859097,0.5893826612705437,0.1777441246000218,,,0.5325472061169825
0.2446957827526507,0.9188360352648515,0.1777441246000218,,,0.3755903322675923
0.011870949606301535,0.5386456871788529,0.1777441246000218,,,0.7435807327730917
0.032884560459437495,0.46135431282114714,0.1777441246000218,,,0.6817560551032411
0.023473813067613654,0.6844845454918345,0.1777441246000218,,,0.6771577875515802
0.019810829454284515,0.910794549275052,0.1777441246000218,,,0.6676587391022588
0.023473813067613654,0.3858773618524175,0.1777441246000218,,,0.7202553894584084
0.03886899404601749,0.46135431282114714,0.1777441246000218,,,0.6681720499063785
0.2446957827526507,0.29365057278008433,0.1777441246000218,,,0.5305192097878687
0.2446957827526507,0.29365057278008433,0.1777441246000218,,,0.5305192097878687
0.01670965736166026,0.979613636191114,0.1777441246000218,,,0.6756535982350249
0.023473813067613654,0.4870952265479084,0.1777441246000218,,,0.7034807646309149
0.01670965736166026,0.8590073363064897,0.1777441246000218,,,0.6861337655365913
0.11982286874859097,0.8925304390247687,0.1777441246000218,,,0.4814457714774517
0.023473813067613654,0.8171693801391813,0.1777441246000218,,,0.6625360198630009
0.01670965736166026,0.7662941593271673,0.1777441246000218,,,0.6949688039097109
0.014086963572115084,0.8320948728340634,0.1777441246000218,,,0.7016328182920181
0.014086963572115084,0.23370584067283273,0.1777441246000218,,,0.7827922923775898
0.019810829454284515,0.9627709186243065,0.1777441246000218,,,0.6630155209798654
0.01670965736166026,0.7063494272199156,0.1777441246000218,,,0.7011176438582691
0.05410973958852184,0.5893826612705437,0.1777441246000218,,,0.616803359880902
0.01670965736166026,0.7273027538399222,0.1777441246000218,,,0.6989253522964849
0.21407993458049623,0.954618317852385,0.1777441246000218,,,0.39031582238757956
0.06370237171227529,0.8320948728340634,0.1777441246000218,,,0.5649034850503356
0.019810829454284515,0.661771198694994,0.1777441246000218,,,0.6931641338770579
0.019810829454284515,0.4870952265479084,0.1777441246000218,,,0.7157944033498415
0.011870949606301535,0.5386456871788529,0.1777441246000218,,,0.7435807327730917
0.03886899404601749,0.661771198694994,0.1777441246000218,,,0.636853984426385
0.03886899404601749,0.661771198694994,0.1777441246000218,,,0.636853984426385
0.014086963572115084,0.8590073363064897,0.1777441246000218,,,0.6992490147023602
0.11982286874859097,0.6844845454918345,0.1777441246000218,,,0.5147345932972298
0.023473813067613654,0.9663003223771935,0.1777441246000218,,,0.6480933820448573
0.04589081578357084,0.9020412770270444,0.1777441246000218,,,0.5909828295315149
0.027794869844099627,0.045381682147614955,0.1777441246000218,,,0.8291107273544915
0.032884560459437495,0.045381682147614955,0.1777441246000218,,,0.8217737577459657
0.027794869844099627,0.04111239670761391,0.1777441246000218,,,0.8332799419971576
0.05410973958852184,0.1987659462859701,0.1777441246000218,,,0.7079831924154653
0.023473813067613654,0.46135431282114714,0.1777441246000218,,,0.7074783264870592
0.014086963572115084,0.8590073363064897,0.1777441246000218,,,0.6992490147023602
0.019810829454284515,0.5386456871788529,0.1777441246000218,,,0.7085561104726403
0.019810829454284515,0.6844845454918345,0.1777441246000218,,,0.6905645480349617
0.2446957827526507,0.46135431282114714,0.1777441246000218,,,0.4743837783378759
0.06370237171227529,0.6844845454918345,0.1777441246000218,,,0.5856347710087066
0.032884560459437495,0.8012340537140299,0.1777441246000218,,,0.6346649393018315
0.01670965736166026,0.7063494272199156,0.1777441246000218,,,0.7011176438582691
0.4353388499405638,0.7273027538399222,0.1777441246000218,,,0.3197960382315822
0.023473813067613654,0.8822167646805334,0.1777441246000218,,,0.6560120497094136
0.2446957827526507,0.9262113447359089,0.1777441246000218,,,0.37434108403656685
0.08779100227929311,0.661771198694994,0.1777441246000218,,,0.5548125017019356
0.04589081578357084,0.08920545072494801,0.1777441246000218,,,0.7706320224622838
0.01670965736166026,0.7472958578730555,0.1777441246000218,,,0.6968772567654458
0.912208997720707,0.8822167646805334,0.1777441246000218,,,0.14114290597084922
0.2446957827526507,0.7662941593271673,0.1777441246000218,,,0.4032959401913607
0.019810829454284515,0.8710562984377859,0.1777441246000218,,,0.6713446442830181
0.05410973958852184,0.9663003223771935,0.1777441246000218,,,0.566388906391422
0.07486100515568773,0.9815768652911095,0.1777441246000218,,,0.5278842545902338
0.010000000000000002,0.9020412770270444,0.1777441246000218,,,0.7205461511131495
0.019810829454284515,0.8822167646805334,0.1777441246000218,,,0.670296935269266
0.04589081578357084,0.11778323531946655,0.1777441246000218,,,0.754129849481277
0.014086963572115084,0.9663003223771935,0.1777441246000218,,,0.6902681463224931
0.014086963572115084,0.3858773618524175,0.1777441246000218,,,0.7537817922185707
0.023473813067613654,0.8822167646805334,0.1777441246000218,,,0.6560120497094136
0.011870949606301535,0.9020412770270444,0.1777441246000218,,,0.7083033370097926
0.04589081578357084,0.9724149497452748,0.1777441246000218,,,0.5832286622526034
0.04589081578357084,0.27269724616007796,0.1777441246000218,,,0.6967120711830586
0.019810829454284515,0.9447828128024631,0.1777441246000218,,,0.6646006987015105
0.04589081578357084,0.27269724616007796,0.1777441246000218,,,0.6967120711830586
0.011870949606301535,0.7662941593271673,0.1777441246000218,,,0.7199576348654493
0.023473813067613654,0.4870952265479084,0.1777441246000218,,,0.7034807646309149
0.01670965736166026,0.7472958578730555,0.1777441246000218,,,0.6968772567654458
0.023473813067613654,0.7662941593271673,0.1777441246000218,,,0.6679157473199291
0.01670965736166026,0.6382868188764721,0.1777441246000218,,,0.7085934241078826
0.11982286874859097,0.338228801305006,0.1777441246000218,,,0.5931436790807687
0.04589081578357084,0.07378865526409117,0.1777441246000218,,,0.7812579206610777
0.21407993458049623,0.5386456871788529,0.1777441246000218,,,0.4715872595324221
0.21407993458049623,0.5386456871788529,0.1777441246000218,,,0.4715872595324221
0.01670965736166026,0.8012340537140299,0.1777441246000218,,,0.691549677501409
0.014086963572115084,0.7842764765125645,0.1777441246000218,,,0.7060150230960216
0.023473813067613654,0.9020412770270444,0.1777441246000218,,,0.6540956640905677
0.023473813067613654,0.9020412770270444,0.1777441246000218,,,0.6540956640905677
0.01670965736166026,0.954618317852385,0.1777441246000218,,,0.6777426586849389
0.11982286874859097,0.9447828128024631,0.1777441246000218,,,0.4740173521848887
0.31425450639675057,0.8320948728340634,0.1777441246000218,,,0.35156405278181935
0.2781405040304653,0.2157235234874355,0.1777441246000218,,,0.5512092177602799
0.08779100227929311,0.5129047734520917,0.1777441246000218,,,0.5822897044138231
0.027794869844099627,0.7273027538399222,0.1777441246000218,,,0.6580808211146673
0.01670965736166026,0.7662941593271673,0.1777441246000218,,,0.6949688039097109
0.5646611500594362,0.8822167646805334,0.1777441246000218,,,0.23819416220498635
0.010000000000000002,0.954618317852385,0.1777441246000218,,,0.716560134258031
0.032884560459437495,0.25270414212694436,0.1777441246000218,,,0.7262181881958125
0.03886899404601749,0.8590073363064897,0.1777441246000218,,,0.6123823572005677
0.13934895643567022,0.9663003223771935,0.1777441246000218,,,0.45070271306172205
0.13934895643567022,0.7662941593271673,0.1777441246000218,,,0.48164379490203113
0.07486100515568773,0.9188360352648515,0.1777441246000218,,,0.5356163603708651
0.032884560459437495,0.7273027538399222,0.1777441246000218,,,0.6434008439269963
0.07486100515568773,0.9188360352648515,0.1777441246000218,,,0.5356163603708651
0.014086963572115084,0.932965359618818,0.1777441246000218,,,0.6929746604540472
0.019810829454284515,0.9695057282205942,0.1777441246000218,,,0.6624277391450044
0.019810829454284515,0.9695057282205942,0.1777441246000218,,,0.6624277391450044
0.05410973958852184,0.8925304390247687,0.1777441246000218,,,0.5749127169852382
0.05410973958852184,0.8925304390247687,0.1777441246000218,,,0.5749127169852382
0.2781405040304653,0.6382868188764721,0.1777441246000218,,,0.4113955772714335
0.023473813067613654,0.975053766557333,0.1777441246000218,,,0.6472991192117391
0.01670965736166026,0.661771198694994,0.1777441246000218,,,0.7059492141655224
0.2446957827526507,0.5386456871788529,0.1777441246000218,,,0.45363117579035483
0.011870949606301535,0.25270414212694436,0.1777441246000218,,,0.7877840860960937
0.03886899404601749,0.4870952265479084,0.1777441246000218,,,0.6636373337598223
0.019810829454284515,0.8320948728340634,0.1777441246000218,,,0.6750830491264714
0.023473813067613654,0.8171693801391813,0.1777441246000218,,,0.6625360198630009
0.04589081578357084,0.8012340537140299,0.1777441246000218,,,0.6029229497284018
0.2446957827526507,0.5386456871788529,0.1777441246000218,,,0.45363117579035483
0.019810829454284515,0.9499288420739682,0.1777441246000218,,,0.6641449165952614
0.08779100227929311,0.9020412770270444,0.1777441246000218,,,0.5189695184206075
0.08779100227929311,0.9020412770270444,0.1777441246000218,,,0.5189695184206075
0.019810829454284515,0.9499288420739682,0.1777441246000218,,,0.6641449165952614
0.31425450639675057,0.8320948728340634,0.1777441246000218,,,0.35156405278181935
0.027794869844099627,0.7662941593271673,0.1777441246000218,,,0.6535875175902934
0.04589081578357084,0.932965359618818,0.1777441246000218,,,0.5875214994133391
0.011870949606301535,0.954618317852385,0.1777441246000218,,,0.704142693598037
0.4353388499405638,0.022553993942919348,0.1777441246000218,,,0.7145590921540965
0.2781405040304653,0.9909722285771814,0.1777441246000218,,,0.34297041894768254
0.2781405040304653,0.9909722285771814,0.1777441246000218,,,0.34297041894768254
0.2781405040304653,0.9909722285771814,0.1777441246000218,,,0.34297041894768254
0.3932904274843152,0.9188360352648515,0.1777441246000218,,,0.29694169708624796
0.014086963572115084,0.8171693801391813,0.1777441246000218,,,0.7029798850485227
0.014086963572115084,0.954618317852385,0.1777441246000218,,,0.6912085395691027
0.3932904274843152,0.9188360352648515,0.1777441246000218,,,0.29694169708624796
0.10270633789272529,0.9188360352648515,0.1777441246000218,,,0.49741177598566555
0.023473813067613654,0.6844845454918345,0.1777441246000218,,,0.6771577875515802
0.03886899404601749,0.7063494272199156,0.1777441246000218,,,0.6308871052661624
0.027794869844099627,0.8710562984377859,0.1777441246000218,,,0.6423104846539319
0.027794869844099627,0.8710562984377859,0.1777441246000218,,,0.6423104846539319
0.014086963572115084,0.8710562984377859,0.1777441246000218,,,0.6981998877716931
0.01670965736166026,0.7662941593271673,0.1777441246000218,,,0.6949688039097109
0.032884560459437495,0.5641821551748925,0.1777441246000218,,,0.6653380483367174
0.032884560459437495,0.5641821551748925,0.1777441246000218,,,0.6653380483367174
0.010000000000000002,0.7063494272199156,0.1777441246000218,,,0.7371194879478876
0.023473813067613654,0.43581784482510755,0.1777441246000218,,,0.7116130158692341
0.01670965736166026,0.7472958578730555,0.1777441246000218,,,0.6968772567654458
0.01670965736166026,0.6844845454918345,0.1777441246000218,,,0.7034579465397022
0.014086963572115084,0.46135431282114714,0.1777441246000218,,,0.7425360150812546
0.019810829454284515,0.983354245841669,0.1777441246000218,,,0.6612286640013844
0.03886899404601749,0.7662941593271673,0.1777441246000218,,,0.6232934281352478
0.032884560459437495,0.2157235234874355,0.1777441246000218,,,0.7368363633094652
0.032884560459437495,0.2157235234874355,0.1777441246000218,,,0.7368363633094652
0.07486100515568773,0.9262113447359089,0.1777441246000218,,,0.5346872741149931
0.01670965736166026,0.9499288420739682,0.1777441246000218,,,0.6781391548206519
0.019810829454284515,0.7472958578730555,0.1777441246000218,,,0.683697735416726
0.019810829454284515,0.7273027538399222,0.1777441246000218,,,0.6858348804149463
0.023473813067613654,0.9262113447359089,0.1777441246000218,,,0.6518014749104077
0.07486100515568773,0.29365057278008433,0.1777441246000218,,,0.6508394899034387
0.07486100515568773,0.29365057278008433,0.1777441246000218,,,0.6508394899034387
0.011870949606301535,0.5386456871788529,0.1777441246000218,,,0.7435807327730917
0.011870949606301535,0.5386456871788529,0.1777441246000218,,,0.7435807327730917
0.01670965736166026,0.8460314904698834,0.1777441246000218,,,0.6873258262051674
0.023473813067613654,0.7842764765125645,0.1777441246000218,,,0.6659844387215739
0.023473813067613654,0.7472958578730555,0.1777441246000218,,,0.669993459857188
0.032884560459437495,0.7472958578730555,0.1777441246000218,,,0.6409750364287687
0.019810829454284515,0.8012340537140299,0.1777441246000218,,,0.6781385174973441
0.019810829454284515,0.8012340537140299,0.1777441246000218,,,0.6781385174973441
0.019810829454284515,0.46135431282114714,0.1777441246000218,,,0.719625957316508
0.023473813067613654,0.29365057278008433,0.1777441246000218,,,0.7387194291668744
0.019810829454284515,0.46135431282114714,0.1777441246000218,,,0.719625957316508
0.023473813067613654,0.29365057278008433,0.1777441246000218,,,0.7387194291668744
0.019810829454284515,0.46135431282114714,0.1777441246000218,,,0.719625957316508
0.06370237171227529,0.43581784482510755,0.1777441246000218,,,0.6298577629883351
0.027794869844099627,0.9933612079874016,0.1777441246000218,,,0.6303663907529373
